name,category,location,area_sqft,price,link,latitude,longitude,nearestMRT,distance
368 Woodlands Avenue 1,HDB 4 Rooms,D25,1130,425000,https://www.99.co/singapore/sale/property/368-woodlands-avenue-1-hdb-cpKwWjwsqLTgDLtFsu4QJh,1.4331895,103.7867168,Woodlands,0.0037658487303662167
765 Woodlands Circle,HDB 4 Rooms,D25,969,328000,https://www.99.co/singapore/sale/property/765-woodlands-circle-hdb-PQezvUdBpJvpTc9qEp93mF,1.4459555,103.7966544,Admiralty,0.006863343099398847
689A Woodlands Drive 75,HDB 5 Rooms,D25,1184,390000,https://www.99.co/singapore/sale/property/689a-woodlands-drive-75-hdb-GX3ro2RwAYwSeKEPmdnGUg,1.4445088,103.8079963,Admiralty,0.008040271960572208
626 Woodlands Avenue 6,HDB 4 Rooms,D25,969,318000,https://www.99.co/singapore/sale/property/626-woodlands-avenue-6-hdb-hwHSn8TkQNVZ4h3MaVCK,1.4336921,103.8004802,Admiralty,0.006937712598544612
401 Admiralty Link,HDB 4 Rooms,D27,989,334000,https://www.99.co/singapore/sale/property/401-admiralty-link-hdb-WUw5zxNFDsC68FmGkcyLPf,1.4542991,103.8156035,Sembawang,0.006861395593467349
Mi Casa,Condo / Apt,311 Choa Chu Kang Avenue 3 · D23,1259,1200000,https://www.99.co/singapore/sale/property/mi-casa-condo-R4of4qRn9NzVZEQ4Cvs2ed,1.3839054,103.747689,Choa Chu Kang,0.0036635946186735833
12C Marsiling Lane,HDB 4 Rooms,Singapore 733012 · D25,1001,398000,https://www.99.co/singapore/sale/property/12c-marsiling-lane-hdb-mF5fDsFXxqD69NPNnnNwxL,1.4409923,103.7777155,Marsiling,0.009152999141807101
741 Woodlands Circle,HDB 4 Rooms,D25,1098,323000,https://www.99.co/singapore/sale/property/741-woodlands-circle-hdb-x2KLXFAXYWXhVBTYShRXXS,1.4443636,103.795862,Admiralty,0.0063313648741817625
317 Woodlands Street 31,HDB 3 Rooms,D25,786,285000,https://www.99.co/singapore/sale/property/317-woodlands-street-31-hdb-TytLDtqBRp7xHtGBtPpGDQ,1.4318593,103.776214,Marsiling,0.002168857565618823
Mi Casa,Condo,311 Choa Chu Kang Avenue 3 · D23,1259,1200000,https://www.99.co/singapore/sale/property/mi-casa-condo-JaMJVTxGnHmdifUwawP2sL,1.3839054,103.747689,Choa Chu Kang,0.0036635946186735833
171 Woodlands Street 11,HDB 4 Rooms,D25,980,350000,https://www.99.co/singapore/sale/property/171-woodlands-street-11-hdb-hWsjjMsUQnUvUrDhtWi8La,1.4339862,103.7764856,Marsiling,0.002728641891116709
729 Woodlands Circle,HDB 4 Rooms,D25,980,328000,https://www.99.co/singapore/sale/property/729-woodlands-circle-hdb-v8qNUCfbsdqsmKtVi67ayc,1.4425116,103.7985786,Admiralty,0.003047879336524591
899C Woodlands Drive 50,HDB 5 Rooms,D25,1270,430000,https://www.99.co/singapore/sale/property/899c-woodlands-drive-50-hdb-2azhg6V4CZwBjRyZPdkpdS,1.4365117,103.7954998,Admiralty,0.006831260740156203
Parc Rosewood,Condo,71 Rosewood Drive · D25,829,895000,https://www.99.co/singapore/sale/property/parc-rosewood-condo-F8rYZ9v8TMaHBZp26gMABJ,1.4278981,103.7853933,Woodlands,0.009098840379411166
887A Woodlands Drive 50,HDB 4 Rooms,Singapore 731887 · D25,990,430000,https://www.99.co/singapore/sale/property/887a-woodlands-drive-50-hdb-JDyYDFDTwMKDbWHUrzfaTB,1.4373102,103.7939221,Woodlands,0.007535820074823932
886D Woodlands Drive 50,HDB 3 Rooms,Singapore 734886 · D25,721,320000,https://www.99.co/singapore/sale/property/886d-woodlands-drive-50-hdb-9zspPkdLZ9yMKRuhSP7VbH,1.4386113,103.7947589,Admiralty,0.0065189277408143915
Northoaks,Condo / Apt,20 Woodlands Crescent · D25,1949,1150000,https://www.99.co/singapore/sale/property/northoaks-condo-DXdFCv5RwakPHMmFWVNjTL,1.445167,103.806391,Admiralty,0.007085420637480586
138 Marsiling Road,HDB Executive,D25,1862,630000,https://www.99.co/singapore/sale/property/138-marsiling-road-hdb-JcHUPHJwsoWeHZe3YR6G3S,1.4380917,103.7773005,Marsiling,0.006362577563370579
747 Woodlands Circle,HDB 4 Rooms,D25,1076,3300000,https://www.99.co/singapore/sale/property/747-woodlands-circle-hdb-82rs3EEzAfvSyym8xrdWvf,1.4431941,103.7950471,Admiralty,0.006454360297501391
