name,category,location,area_sqft,price,latitude,longitude,nearestMRT,distance
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,689,975010,1.3747664,103.9034487,Kangkar,0.009221088770855658
Amber 45,Condo,45 Amber Road · D15,614,1429014,1.302636,103.901821,Dakota,0.014230991708241837
The Tapestry,Condo,59 Tampines Street 86 · D18,1485,1680050,1.3534955,103.9291905,Tampines West,0.011976385692270114
Park Colonial,Condo,2 Woodleigh Lane · D13,570,1054200,1.3190408,103.8281809,Stevens,0.002418993385694776
The Tapestry,Condo,59 Tampines Street 86 · D18,1133,1280050,1.3534955,103.9291905,Tampines West,0.011976385692270114
Wallich Residence,Condo / Apt,3 Wallich Street · D2,861,2773550,1.2770913,103.8455579,Tanjong Pagar,0.0014296338587196338
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · Floor #High fl,990,1538000,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Artra,Condo / Apt,10 Alexandra View · Floor #high fl walk Redhill Mrt,2583,4591000,1.2900845,103.8166799,Redhill,0.0004585235980832859
8 Hullet,Condo,8 Hullet Road · Floor #High fl,538,1978200,1.303166,103.83873,Somerset,0.0025311212890735545
681 Race Course Road,HDB 4 Rooms,D8,1108,558000,1.3140759,103.8552762,Farrer Park,0.001519361724540606
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,1184,2825000,1.2981006,103.8846032,Mountbatten,0.00811442249639494
Parc Botannia,Condo,18 Fernvale Street · D28,1152,1560000,1.397794,103.874894,Thanggam,0.0006749851850287206
Onze @ Tanjong Pagar,Condo / Apt,11 Kee Seng Street · Floor #High floor Chinatown &Tg pagar MRT Freehold,1141,2849000,1.2749013,103.8421109,Tanjong Pagar,0.004883196654863472
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,2874,7028000,1.2981006,103.8846032,Mountbatten,0.00811442249639494
290C Bukit Batok East Avenue 3,HDB Executive,Singapore 650290 · D23,1517,550000,1.3439895,103.757112,Bukit Batok,0.009091475765797847
520 Serangoon North Avenue 4,HDB Executive,D19,1604,645000,1.3721725,103.873486,Kovan,0.016741724198537415
Caribbean At Keppel Bay,Condo,12 Keppel Bay Drive · D4,1281,1950000,1.2674015,103.8167675,HarbourFront,0.004252772239372664
Marina One Residences,Apartment,23 Marina Way · D1,743,1931800,1.2796151,103.8547244,Downtown,0.0019180773733086963
One Oxley Rise,Apartment,1 Oxley Rise · D9,1098,2222000,1.2993034,103.8415977,Somerset,0.0033533279007558164
Trevista,Condo,25 Lorong 3 Toa Payoh · D12,689,1020000,1.337799,103.8468063,Braddell,0.002753957606791189
Rangoon 88,Condo,88 Rangoon Road · D8,722,1080000,1.3144313,103.854205,Farrer Park,0.0019320910874018617
Parc Botannia,Condo,18 Fernvale Street · D28,1249,1540000,1.397794,103.874894,Thanggam,0.0006749851850287206
Park Colonial,Condo,2 Woodleigh Lane · D13,1184,2012200,1.3190408,103.8281809,Stevens,0.002418993385694776
Martin Modern,Condo,8 Martin Place · D9,764,2014100,1.293264,103.837861,Fort Canning,0.006996805428907429
Hillbrooks,Condo,88 Hillview Avenue · D23,1066,1150000,1.3583146,103.7626884,Hillview,0.006680391378505214
Foresque Residences,Condo,107 Petir Road · D23,1280,1650000,1.3686542,103.7759301,Hillview,0.010202424787269836
460 Ang Mo Kio Avenue 10,HDB 5 Rooms,Singapore 560460 · D20,1292,575000,1.3663606,103.8590357,Ang Mo Kio,0.010114710032917626
Rivervale Crest,Condo,5 Rivervale Crescent · D19,1142,850000,NaN,NaN,N/A,100000000.0
Artra,Condo / Apt,10 Alexandra View · D3,829,1691000,1.2900845,103.8166799,Redhill,0.0004585235980832859
120 Grange,Condo,120 Grange Road · Floor #04,570,1802000,1.2999915,103.8254775,Orchard,0.007474596835951611
Martin Modern,Condo,10 Martin Place · D9,1798,5139000,1.2921365,103.838457,Fort Canning,0.006305055270175613
Artra,Condo / Apt,10 Alexandra View · D3,786,1595700,1.2900845,103.8166799,Redhill,0.0004585235980832859
Citylights,Condo,86 Jellicoe Road · D8,892,1650000,1.309416,103.863189,Lavender,0.0020189063896088773
Marina One Residences,Condo,21 Marina Way · D1,1119,2594450,1.2796151,103.8547244,Downtown,0.0019180773733086963
8 Saint Thomas,Condo,8 Saint Thomas Walk · D9,1744,5400000,1.296472,103.836232,Somerset,0.004759373128890198
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,678,975000,1.3747664,103.9034487,Kangkar,0.009221088770855658
Park Colonial,Condo,2 Woodleigh Lane · D13,2185,3183000,1.3190408,103.8281809,Stevens,0.002418993385694776
8 Saint Thomas,Condo,8 Saint Thomas Walk · D9,872,2740000,1.296472,103.836232,Somerset,0.004759373128890198
Smart Suites,Condo,302 Sims Avenue · D14,452,800000,1.3151489,103.8838203,Aljunied,0.00160673097001147
123A Rivervale Drive,HDB 3 Rooms,Singapore 541123 · D19,1249,435000,1.3860551,103.902891,Kangkar,0.0022720972910502246
Stirling Residences,Condo,21 Stirling Road · D3,452,850000,1.293564,103.805326,Queenstown,0.0013954443020077368
Artra,Condo,10 Alexandra View · D3,1119,1840500,1.2900845,103.8166799,Redhill,0.0004585235980832859
37 Jalan Rumah Tinggi,HDB 3 Rooms,Singapore 150037 · D3,570,290000,1.2893178,103.8091736,Queenstown,0.006414646269278659
Woodgrove Condominium,Condo,2 Woodgrove Drive · D25,1238,930000,1.4290661,103.7819781,Marsiling,0.008561758677404913
Sycamore Tree,Apartment,2 Fowlie Road · D15,420,650000,1.307479,103.903557,Eunos,0.012285000243386647
The Mezzo,Condo,205 Balestier Road · D12,560,860000,1.3206002,103.8525127,Farrer Park,0.008324273374295374
Stirling Residences,Condo,21 Stirling Road · D3,1346,2170000,1.293564,103.805326,Queenstown,0.0013954443020077368
Stirling Residences,Condo,21 Stirling Road · D3,883,1380000,1.293564,103.805326,Queenstown,0.0013954443020077368
JadeScape,Condo,319 Shunfu Road · D20,646,938000,1.350251,103.838019,Marymount,0.0016391475619976221
Thomson Impressions,Condo,3 Lorong Puntong · D20,2034,2445000,1.3602574,103.83069,Phoenix,0.013587867064414418
Stirling Residences,Condo,21 Stirling Road · D3,1315,2495000,1.293564,103.805326,Queenstown,0.0013954443020077368
Queens Peak,Condo,3 Dundee Road · D3,947,1350000,1.295031,103.807095,Queenstown,0.0012093556962336322
The Peak @ Cairnhill I,Condo,51 Cairnhill Circle · D9,926,2100000,1.308003,103.837991,Newton,0.005792506657743123
Margaret Ville,Condo,20 Margaret Drive · D3,915,1550000,1.2992281,103.802964,Queenstown,0.005284606340114158
81 Macpherson Lane,HDB 2 Rooms,Singapore 360081 · D13,50,288000,1.3322292,103.8862162,Tai Seng,0.003942947247933482
La Fiesta,Condo,56 Sengkang Square · D19,753,990000,1.3895686,103.8953689,Sengkang,0.0020940015878696708
Kandis Residence,Condo,8 Kandis Link · D27,1034,1272000,1.457707,103.8375049,Sembawang,0.019463419587008382
Caribbean At Keppel Bay,Condo,28 Keppel Bay Drive · D4,1270,1840000,1.2674015,103.8167675,HarbourFront,0.004252772239372664
The Sail @ Marina Bay,Condo,6 Marina Boulevard · D1,678,1330000,1.2807799,103.8525132,Downtown,0.0013558161564145219
Artra,Condo,10 Alexandra View · D3,1119,1778000,1.2900845,103.8166799,Redhill,0.0004585235980832859
Up @ Robertson Quay,Condo,92 Robertson Quay · D9,570,1550000,1.2910742,103.8374901,Fort Canning,0.007345312683616128
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,1453,2230000,1.3661523,103.872814,Kovan,0.01371927501655056
St Thomas Suites,Condo,33 Saint Thomas Walk · D9,1302,4005000,1.298347,103.8358499,Somerset,0.0035245141693546994
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1485,1700000,1.371715,103.900472,Hougang,0.00793738445898828
Artra,Condo,10 Alexandra View · D3,786,1561000,1.2900845,103.8166799,Redhill,0.0004585235980832859
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1066,1100000,1.371715,103.900472,Hougang,0.00793738445898828
One Duchess,Condo,1 Duchess Road · Floor #02,882,1920000,1.324968,103.808398,Tan Kah Kee,0.0009419534595709919
Wallich Residence,Condo,3 Wallich Street · D2,1744,5280200,1.2770913,103.8455579,Tanjong Pagar,0.0014296338587196338
The Tapestry,Condo,59 Tampines Street 86 · Floor #15,441,596000,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,484,740000,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,850,1139000,1.3747664,103.9034487,Kangkar,0.009221088770855658
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,721,760000,1.371715,103.900472,Hougang,0.00793738445898828
Belgravia Villas,Terraced House,Belgravia Drive · D28,3584,2500000,1.3796094,103.8648944,Fernvale,0.016731492852110147
Parc Botannia,Condo,14 Fernvale Street · D28,861,1030000,1.397794,103.874894,Thanggam,0.0006749851850287206
The Tapestry,Condo,59 Tampines Street 86 · D18,926,1099000,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Promenade @ Pelikat,Condo,183 Jalan Pelikat · D19,452,690000,1.3552245,103.8876628,Kovan,0.005545985057681692
Martin Modern,Condo,10 Martin Place · D9,764,1928888,1.2921365,103.838457,Fort Canning,0.006305055270175613
120 Grange,Condo,120 Grange Road · D10,570,1720000,1.2999915,103.8254775,Orchard,0.007474596835951611
Twentyone Angullia Park,Condo,21 Angullia Park · D9,2260,7770000,1.303317,103.829481,Orchard,0.002401673158451079
The Verandah Residences,Condo,231 Pasir Panjang Road · D5,2174,2800000,1.2797457,103.7853796,Haw Par Villa,0.004764753367176304
Parc Botannia,Condo,14 Fernvale Street · D28,430,612000,1.397794,103.874894,Thanggam,0.0006749851850287206
Rivercove Residences,Condo,20 Anchorvale Lane · D19,1485,978000,1.3918875,103.8839341,Tongkang,0.003414071039093158
Park Colonial,Condo,2 Woodleigh Lane · D13,603,1050000,1.3190408,103.8281809,Stevens,0.002418993385694776
Foresque Residences,Condo,107 Petir Road · D23,1281,1650000,1.3686542,103.7759301,Hillview,0.010202424787269836
One Draycott,Condo,1 Draycott Park · D10,797,2600000,1.310111,103.830757,Orchard,0.006187915865620798
The Garden Residences,Condo,9 Serangoon North View · D19,689,1000000,1.3658573,103.8703385,Lorong Chuan,0.015338407593032028
Twin VEW,Condo,91 West Coast Vale · D5,570,883000,1.3196983,103.7522372,Clementi,0.013739741436077388
The Enclave . Holland,Condo,131 Holland Road · D10,506,1200000,1.3122774,103.799119,Holland Village,0.003193578823203022
414 Woodlands Street 41,HDB 4 Rooms,D25,1237,380000,1.4281047,103.7733452,Marsiling,0.004527155824577231
678B Jurong West Street 64,HDB 4 Rooms,Singapore 642678 · D22,990,335000,1.3451003,103.7038943,Boon Lay,0.006824016919673732
The Garden Residences,Condo,9 Serangoon North View · D19,452,720000,1.3658573,103.8703385,Lorong Chuan,0.015338407593032028
The Metropolitan Condominium,Condo,8 Alexandra View · D3,1399,2149999,1.2906664,103.816244,Redhill,0.001165142759491674
The Sail @ Marina Bay,Condo,2 Marina Boulevard · D1,689,1520000,1.2807799,103.8525132,Downtown,0.0013558161564145219
13 Farrer Park Road,HDB 5 Rooms,Singapore 210013 · D8,1184,850000,1.3116836,103.8513808,Farrer Park,0.0036030521783674335
V On Shenton,Condo,5A Shenton Way · D1,958,2416000,1.2779081,103.8496597,Tanjong Pagar,0.003280591661577283
Lloyd Sixtyfive,Condo,65 Lloyd Road · Floor #low fl,710,2670000,1.297274,103.838836,Somerset,0.0033837425699958595
New Futura,Condo,14 Leonie Hill Road · Floor #High floor,1830,6750000,1.298136,103.834132,Somerset,0.00505703294234812
Sims Urban Oasis,Condo / Apt,10 Sims Drive · Floor #High floor,1249,2077400,1.3191159,103.8810982,Aljunied,0.0032187204942349273
Park Colonial,Condo,2 Woodleigh Lane · Floor #high floor,743,1429000,1.3190408,103.8281809,Stevens,0.002418993385694776
26 Newton,Condo,26 Newton Road · Floor ##18-02,775,1993489,1.3156897,103.8415977,Newton,0.004307662475160602
Sims Urban Oasis,Condo / Apt,10 Sims Drive · Floor #High floor,1733,2600969,1.3191159,103.8810982,Aljunied,0.0032187204942349273
Riverfront Residences,Condo,43 Hougang Avenue 7 · Floor #High floor,1292,1531000,1.371715,103.900472,Hougang,0.00793738445898828
Kingsford Waterbay,Condo / Apt,52 Upper Serangoon View · Floor #grd floor,850,1148000,1.3747664,103.9034487,Kangkar,0.009221088770855658
Park Colonial,Condo,2 Woodleigh Lane · Floor #High floor,1345,1847000,1.337829,103.869075,Woodleigh,0.002109285151425063
New Futura,Condo,14 Leonie Hill Road · Floor #High fl,1098,4061600,1.298136,103.834132,Somerset,0.00505703294234812
New Futura,Condo,14 Leonie Hill Road · Floor #High floor,1830,6000000,1.298136,103.834132,Somerset,0.00505703294234812
New Futura,Condo,14 Leonie Hill Road · Floor #High fl,2250,8582940,1.298136,103.834132,Somerset,0.00505703294234812
The Garden Residences,Condo,9 Serangoon North View · Floor #High fl,732,1110400,1.3658573,103.8703385,Lorong Chuan,0.015338407593032028
Park Colonial,Condo,2 Woodleigh Lane · Floor #High fl,743,1433000,1.3384797,103.8703052,Woodleigh,0.0007786049704426286
Gem Residences,Condo / Apt,1 Lorong 5 Toa Payoh · Floor #High fl.wslk to toa payoh MRT,1313,1949000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Park Colonial,Condo,6 Woodleigh Lane · Floor #low fl,678,1229000,1.3384797,103.8703052,Woodleigh,0.0007786049704426286
Lloyd Sixtyfive,Condo,65 Lloyd Road · Floor #High fl,1688,5056000,1.297274,103.838836,Somerset,0.0033837425699958595
Gem Residences,Condo / Apt,1 Lorong 5 Toa Payoh · Floor #High fl,936,1818000,1.333181,103.85447,Toa Payoh,0.007096049515754409
The Peak @ Cairnhill II,Condo / Apt,61 Cairnhill Circle · Floor #High fl D09/orchard River valley High Residential,1862,4254000,1.308003,103.837991,Newton,0.005792506657743123
Riverside Melodies,Condo / Apt,26A Saint Michael's Road · Floor #High fl D12,2379,2966576,1.3274381,103.8644271,Potong Pasir,0.00595164179450028
The Ambra,Condo,97 Lorong H Telok Kurau · D15,1152,1380000,1.3167456,103.9126994,Kembangan,0.004270609540804318
684 Race Course Road,HDB 4 Rooms,D8,1108,680000,1.3142161,103.8563633,Farrer Park,0.002195720041347398
410 Jurong West Street 42,HDB Executive,D22,1500,568000,1.3536895,103.7264278,Lakeside,0.011008450754308074
Bartley Ridge,Condo,38 Mount Vernon Road · D13,721,1190000,1.3409087,103.881129,Bartley,0.0015906358508477876
Artra,Condo,10 Alexandra View · Floor #35-02,1227,2237400,1.2900845,103.8166799,Redhill,0.0004585235980832859
26 Newton,Condo,26 Newton Road · D11,1163,2745000,1.3156897,103.8415977,Newton,0.004307662475160602
Mon Jervois,Condo,47 Jervois Road · Floor #03,1539,3391000,1.2943192,103.8222639,Redhill,0.007194077687933321
The Garden Residences,Condo / Apt,1 Serangoon North Avenue 1 · D19,1500,2550000,1.3658573,103.8703385,Lorong Chuan,0.015338407593032028
Grandeur Park Residences,Condo,7 Bedok South Avenue 3 · Floor #14,882,1295000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
Woods Square,Shophouse,None · D25,549,1157190,1.435538,103.78616,Woodlands,0.0014231862316646507
JadeScape,Condo,1 Shunfu Road · D20,775,852000,1.350251,103.838019,Marymount,0.0016391475619976221
Sims Urban Oasis,Condo,10 Sims Drive · D14,1733,2500000,1.3191159,103.8810982,Aljunied,0.0032187204942349273
Park Colonial,Condo,2 Woodleigh Lane · D13,1712,2799000,1.3190408,103.8281809,Stevens,0.002418993385694776
Up @ Robertson Quay,Condo,90 Robertson Quay · D9,570,1710000,1.2908987,103.8373128,Fort Canning,0.0075470570820648855
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1410,1750000,1.371715,103.900472,Hougang,0.00793738445898828
V On Shenton,Condo,5A Shenton Way · Floor #50,506,2500000,1.2779081,103.8496597,Tanjong Pagar,0.003280591661577283
Park Colonial,Condo,2 Woodleigh Lane · D13,667,1290000,1.3190408,103.8281809,Stevens,0.002418993385694776
Park Colonial,Condo,2 Woodleigh Lane · D13,678,990000,1.3190408,103.8281809,Stevens,0.002418993385694776
The Garden Residences,Condo,9 Serangoon North View · D19,614,1043800,1.3658573,103.8703385,Lorong Chuan,0.015338407593032028
357 Clementi Avenue 2,HDB 3 Rooms,D5,1259,688000,1.3141228,103.7690618,Clementi,0.003993021722952931
Gem Residences,Condo / Apt,1 Lorong 5 Toa Payoh · Floor #19,1055,1614000,1.333181,103.85447,Toa Payoh,0.007096049515754409
Kandis Residence,Condo / Apt,8 Kandis Link · D27,485,662000,1.457707,103.8375049,Sembawang,0.019463419587008382
Grandeur Park Residences,Condo / Apt,7 Bedok South Avenue 3 · D16,581,1015000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
Aston Green,Semi-Detached House,None · D19,4072,2700000,1.348592,103.882719,Bartley,0.006783155607825394
Jade Garden,Condo,22 Robin Road · D10,1270,2380000,1.3059387,103.8285043,Orchard,0.003803001575072547
Amber 45,Condo,45 Amber Road · D15,614,1429012,1.302636,103.901821,Dakota,0.014230991708241837
The Tapestry,Condo,59 Tampines Street 86 · D18,1432,1588050,1.3534955,103.9291905,Tampines West,0.011976385692270114
Gallop Green,Condo,13 Woollerton Park · Floor #01,4252,8206360,1.31522,103.8084292,Farrer Road,0.002461218813923785
Skyline @ Orchard Boulevard,Condo,23 Angullia Park · Floor #32,9494,55000000,1.3032012,103.8295421,Orchard,0.002379967447264806
Riz Haven,Condo / Apt,193 Jalan Loyang Besar · D17,1066,1200000,1.3797665,103.9627605,Pasir Ris,0.014932678945851026
408A Fernvale Road,HDB 4 Rooms,Singapore 791408 · D28,1022,450000,1.3887894,103.8762041,Fernvale,0.0031192831307850733
Icon,Condo / Apt,10 Gopeng Street · D2,840,1420000,1.2753422,103.8444743,Tanjong Pagar,0.0025102998705335963
554 Hougang Street 51,HDB 4 Rooms,D19,1119,420000,1.378769,103.889747,Buangkok,0.005513670138843964
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,678,980010,1.3747664,103.9034487,Kangkar,0.009221088770855658
Parc Botannia,Condo,10 Fernvale Street · D28,506,640000,1.397794,103.874894,Thanggam,0.0006749851850287206
Martin Modern,Condo,8 Martin Place · D9,857,2000110,1.293264,103.837861,Fort Canning,0.006996805428907429
Rivervale Crest,Condo,5 Rivervale Crescent · D19,1205,890000,NaN,NaN,N/A,100000000.0
Parc Botannia,Condo,10 Fernvale Street · D28,667,881000,1.397794,103.874894,Thanggam,0.0006749851850287206
Marina One Residences,Apartment,23 Marina Way · D1,1130,2940700,1.2796151,103.8547244,Downtown,0.0019180773733086963
Vivace,Apartment,19 Tong Watt Road · D9,398,880000,1.2928569,103.840872,Fort Canning,0.003961036510812258
The Seawind,Condo / Apt,86G Lorong M Telok Kurau · Floor #82,3348,5600000,1.3113032,103.9148418,Kembangan,0.009869996389563492
Boulevard Vue,Condo,11 Cuscaden Walk · Floor #32,11098,55000000,1.3033306,103.8289857,Orchard,0.002876302301569509
542 Bukit Batok Street 52,HDB 3 Rooms,Singapore 650542 · D23,1635,578888,1.353993,103.750964,Bukit Gombak,0.004997446661045447
173 Ang Mo Kio Avenue 4,HDB 4 Rooms,Singapore 560173 · D20,980,420000,1.3753976,103.8360724,Yio Chu Kang,0.010886789947904736
Adelphi Park Estate,Townhouse,Marigold Drive · D20,2960,2000000,39.0031656,-76.97192,Tuas Link,184.4939669634024
Sovereign @ Simon,Cluster House,Simon Place · D19,2228,1950000,1.3647377,103.8837661,Kovan,0.004771658291409857
260 Bukit Batok East Avenue 4,HDB 3 Rooms,D23,785,285000,1.3509378,103.7589225,Bukit Batok,0.01000083723394832
Bartley Ridge,Condo,36 Mount Vernon Road · D13,969,1480000,1.3409087,103.881129,Bartley,0.0015906358508477876
University Road,Bungalow,D11,5500,11500000,1.3266382,103.8174264,Botanic Gardens,0.0049966591248590654
